"","Rating","Text"
"649",5,"  An imaginative and inviting movie that will have songs stuck in your head for weeks. The film is one of the most beautiful I have even seen!"
"650",5,"  This movie is astounding! The elaborate visuals and rich cultural themes gives this movie much respect in the animation department as well as complementing the meaning and story of the movie. The story plot of this movie was very well written; it created a sense of pride for the Mexican culture, as well as a story to appeal to anyone of whatever race. The story had many well written turns and changes, and the plot never strayed away to something random. It also had a beautiful moment of emotion, something that was expected for a Disney movie, but never to have imagined it in the way it was betrayed in the movie. The music, like every Pixar animated film, was beautiful and effected viewers emotionally, however, in this movie the music had an importance in the plot as well, which mixed perfectly with the cultural theme as well. I absolutely loved this movie when I watched it in theaters on Thanksgiving Day, the exact day it came out, and the pride of our Mexican heritage and mood that was given to my family and I was the best experience we could ever ask for!"
"651",5,"  Fantastic movie! Everyone should see this!"
"652",4.5,"  Coco is yet another beautifully told story by Pixar. It was almost flawless, though it doesn't reach the heights of other Pixar accomplishments such as Toy Story, Finding Nemo, or Ratatouille."
"653",3.5,"  Good movie but all the day of the dead stuff is weird"
"654",5,"  Absolutely brilliant family film."
"655",5,"  Awesome movie. Great visuals and story!"
"656",5,"  My favorite movie of the holiday season!"
"657",5,"  Beautifully crafted in the colourful culturalmexican folklore of the day of the day with a captivating story our family loved it."
"658",4,"  Excellent animation, a moving story, great music."
"659",4,"  Once again Pixar proves that they can make extremely good movies!!"
"660",5,"  Such a wonderful movie! Not a dry eye in the house by the end."
"661",5,"  perfect film. there is absolutely nothing i would change on this film. its very rare that i would ever say this about any film. the story, the characters, the visuals, music, tone and culture on this film are off the charts. bravo"
"662",3,"  It's hard for me to look at a Pixar movie as just another movie. The computer animation company has built such a remarkable run of quality work that it feels like something more than just a string of hit cartoons. Pixar movies combine heart, humor, pathos and great art unlike any other company on the planet. Toy Story, Ratatouille, The Incredibles, and the like aren't just any other kids movie, they are highly regarded works of art. https://geeks.media/movie-review-coco?_ga=2.261548493.1126457623.1513947710-953607229.1513947710"
"663",4.5,"  Beautiful, loved it. It nailed down central Mexican culture."
"664",5,"  Beautiful Movie! Incredibly relatable to Hispanic Culture! In Live with it, cannot wait to buy it!"
"665",5,"  Probably the most beautiful movie ever, I tried hard to hold back tears multiple times."
"666",5,"  I cried through this entire movie all 3 times I've seen it. I can't believe this movie really exists and that it's as good as it is."
"667",4.5,"  It is a Pixar movie and you can see it. Feelings and real contents included."
"668",1,"  terrible garbage that no one should have to see!"
"669",0.5,"  Creo que perdieron la oportunidad de mostrar al mundo una de las tradiciones mas bonitas de M�xico, llevándolo a algo clasista y ridículo."
"670",3.5,"  Adequate plot But saved by GREAT MUSIC!"
"671",5,"  Pixar has done it again. Coco is a triumph of song and family spirit. I was not expecting to like this and yet it has ended up being one of the best films of the year."
"672",4.5,"  So I saw Pixar's new movie Coco today, and man, they can still hit home runs when they put their minds to it. This is a really beautiful animated world based on Dia de Los Muertos traditions: just looking at the backgrounds and visual details was wonderful. The story's built off those traditions really well too, focusing on the importance of remembering loved ones, and it's genuinely really affecting and sweet (with some okay twists). The music's the real star though of the show though, it's excellent. The score is at turns lively, sorrowful, longing, and everything in between. The performed songs proper are even better though, with serious personality and again animated fantastically. So yeah, another big score for Pixar. Just a heads up though, a literal 21 minute Frozen Christmas special originally intended for ABC Family plays before the film in theaters; with previews, that means the movie proper doesn't start until FORTY MINUTES after the official showtime. Confused a lot of moms and kids in the theater."
