"","Rating","Text"
"111",3.5,"  Tomb Raider is perhaps one of the most storied franchises in gaming. Its first entry came in 1996, courtesy of Core Design and Eidos Interactive. PC gaming was awash with an endless glut of ""Doom Clones"" - a trend which would continue until Quake and Half-Life solidified First-Person shooters into something more substantial than cheap imitations. Tomb Raider didn't bother imitating the herd - it opted for a Third-Person perspective, a dual-pistol wielding female protagonist, and an emphasis on platforming - and all in glorious 3D. Its heroine, Lara Croft was seen both as a step forward for women in gaming AND a deeply sexist character tailor made for the male gaze of the gaming community, as she was complete with short shorts and large pixelated breasts. Conceptually she was also a cross between James Bond and Indiana Jones, leaning heavily on the Bond side with the wealthy Scottish background, posh British education, and cavalier attitude toward sex. The franchise would continue through the late 90's and early 00's and would devolve into a series of increasingly stale and unimaginative sequels. In 2013, Square Enix and Crystal Dynamics would give the series a much-needed reboot in the vein of Batman Begins and Casino Royale, with a dark, stripped-down origin story. The combat, shooting mechanics, and storytelling were inspired by the recent Uncharted games, while the platforming and open-world elements took from Assassin's Creed. The former of which is particularly notable, as Uncharted took inspiration from Tomb Raider, and now helped shape the Tomb Raider reboot. Lara Croft also went through extensive redesign. Gone was the cocksure, sociopathic Chaotic-Neutral protagonist of yore. Croft was now a na�ve, fresh-faced college graduate who is forced to evolve and adapt under desperate circumstances. Lacking her trademark dual pistols with bottomless magazines, her weapons became a bow, a pickaxe, and whatever rusty WWII or Cold War era weaponry she could scavenge. Perhaps most controversially her physique changed. While the new Lara was still conventionally attractive and umm... quite... ample, she was realistically proportioned and no longer the cartoonish build that bordered on self-parody. Most gamers moved on without issue, but a few outliers decried it as a feminist hijacking of their favorite series. Either way, Tomb Raider 2013 was a success and it spawned a recent sequel, Rise of the Tomb Raider, that managed to outperform and improve on the original and ensure that the reboot timeline was here to stay.Inevitably, Hollywood wanted a piece of the treasure. Tomb Raider got two big-budget Hollywood movies - in 2001 and 2003. Like other video game flicks of the era, they were more tongue-in-cheek than anything else and barely resembled the games they were trying to emulate, other than character costumes. They were farcical, silly things that were moderately successful due to Angelina Jolie being a rising star at the time. Star + Concept and all. And to be fair she did nail the Lara Croft of that era, but the movies themselves were fairly shit. However, with the recent reboot and the new Lara - it was inevitable that Hollywood take another swing.So, we finally arrive at the point. The new Tomb Raider may be the best video game adaptation ever made. While many might say that doesn't amount to much or that I'm exaggerating, it should be noted that is of comparable quality to a recent number of video game pictures that are deeply flawed but are still acceptable popcorn entertainment (think Silent Hill, Prince of Persia, and Assassin's Creed.) Tomb Raider's focus, lead performance from Alicia Vikander, and the refreshing small-scale, realistic action make it a hair better than the rest. It very loosely follows the 2013 reboot and throws in some elements from Rise of the Tomb Raider, as well. Several of the action scenes work, in particular one using Lara's new favorite weapon and another involving a crumbling WWII Japanese bomber suspended over a waterfall, which was lifted wholesale from the game. Vikander fits into Croft's boots comfortably and like Jolie before her, seems to fit into that Star + Concept mold that Hollywood claims to chase for female action stars. I do think Tomb Raider would have been a great film had it stuck to the 2013 game a bit more. Lara was stuck on that godforsaken island for QUITE some time, forced to scavenge and hunt. She had to evolve over time. Plus, there were characters like Samantha and the other members of her crew that fleshed out the story. Mattias was not a generic villain, but a mad cultist who wanted to raise an angry goddess for selfish reasons. The inclusion of Lara's father and the organization Trinity are both from Rise of the Tomb Raider and are out of place here narratively. In other words, it's a bit overstuffed. But it's still worth a viewing. We are hinted bigger and better sequels. Who knows? We may finally get a truly great video game movie some day!"
"112",3,"  Ms Vikander shows that she can act. She was very good in the dialogue driven scenes: and even better in the action sequences. The problem here is a weak story line. It did not make much sense. Also, the PC police seemed to be at work. Our very attractive heroine is captured by a murderous bad guy. The beautiful Ms Vikander is the only woman in sight. She is put to heavy manual work along with the male captives. There is no hint of potential sexual assault or even casual leering. She remains fully clothed in a steamy tropical location. This is not plausible. It was an OK trip to the flics."
"113",4,"  Uma adaptação de videogame boa. carregada de clichês e tal, mas ei, é um filme de aventura divertido e bem filmado. Era só isso que eu queria mesmo."
"114",3,"  It's OK to Good. It's keep you mostly entertained, with a great lead performance by Alicia Vikander, and it holds promise for future chapters in the franchise."
"115",0.5,"  This is a genuinely awful film, the only good thing about it will be seeing CinemaSins rip it to shreds. The plot is nonsensical, which can be forgiven because it's an action flick, but what I cannot excuse is that the action sequences in Ferris Bueller's Day Off are more thrilling.At a character level, this movie makes Lara a total idiot (NB mild spoilers ahead). Her marvellous plan at the start of the film is to agree to cause literally tens or hundreds of thousands of £ worth of criminal damage to get paid £600. Her plan in the middle of the film is to run off (injured) on her own with no food, water, medical supplies or WAY OF GETTING OFF THE ISLAND. Her plan towards the end is to strand a baddie by taking out the only escape route across a bridge - she is literally half way across the bridge at this point she could easily cross it to safety and take it down from the safe side, but no, she needs to go back to the side with the baddie so she can get stranded with him... Don't get me started on the magic reloading guns, the tomb-raiding party carrying everything including the kitchen sink, the boat trip to an island North East of Japan starting from Hong Kong... Ludicrous from start to finish."
"116",0.5,"  This is a genuinely awful film, the only good thing about it will be seeing CinemaSins rip it to shreds. The plot is nonsensical, which can be forgiven because it's an action flick, but what I cannot excuse is that the action sequences in Ferris Bueller's Day Off are more thrilling.At a character level, this movie makes Lara a total idiot (NB mild spoilers ahead). Her marvellous plan at the start of the film is to agree to cause literally tens or hundreds of thousands of � worth of criminal damage to get paid £600. Her plan in the middle of the film is to run off (injured) on her own with no food, water, medical supplies or WAY OF GETTING OFF THE ISLAND. Her plan towards the end is to strand a baddie by taking out the only escape route across a bridge - she is literally half way across the bridge at this point she could easily cross it to safety and take it down from the safe side, but no, she needs to go back to the side with the baddie so she can get stranded with him... Don't get me started on the magic reloading guns, the tomb-raiding party carrying everything including the kitchen sink, the boat trip to an island North East of Japan starting from Hong Kong... Ludicrous from start to finish."
"117",2.5,"  Todos os filmes que se inspiram em jogos TÊm a fama de serem maus, porém tomb raider, apesar de não ser um sucesso é sem duvidada a melhor adaptação de um jogo para o cinema feita até hoje, com elenco de peso, uma personagem principal forte e uma história CONvincente. mas apesar disso tudo não deixa de ter erros como os personagens secundários que não são bem aproveitados, ou cenas muito PREVISÍVEIS e todos os mistérios do filme são resolvidos pela protagonista com uma perna ás costas sem o TELESPECTADOR ter oportunidade de tentar resolvê-los."
"118",4,"  Very entertaining and set up well for the saga to continue..."
"119",4.5,"  Great adaptation, they had to par the story from the game down a bit but still had the spirit of the story. Should make for a good series of movies."
"120",3.5,"  I kind of liked it. I have not played the recent games, but I remember the old ones (my dad played them and I watched and helped him). I do believe Alicia Vikander looks like Tomb Raider and the suspension of disbelief worked very well. It was a typical Tomb Raider-story, made less fantasy than the game actually was.I loved that in some scenes you really have the feeling you are playing the game. The graphics looked somehow different than in other movies.For my taste there could have been more puzzles to solve, but overall it was fine adventure-movie."
"121",3.5,"  Loved the story but had some unnecessary plot points. But good unless."
"122",5,"  Saw this in an early screening this past Tuesday & I loved it! So very different from the original Jolie movies & better is so many ways! The storyline is fnatastic & Vikander is one bad a#$ Lora Croft!"
"123",3.5,"  Not sure why no one is talking about the fact that it's easily the best video game adaptation ever. Action was really good, and Alicia Vikander brought justice to the character called Lara Croft.Movie has slightly different story related to Himiko from the first reboot game, and has few things from the second game as well. Movie did a good job to combine the elements from both the movies.There were some issues that I found but overall a good action movie."
"124",3.5,"  I enjoyed it. Very good reboot of Tomb Raider."
"125",3.5,"  Ever since her father (Dominic West) disappeared from her life, Lara Croft (Alicia Vikander) lives a carefree life in the city despite being the heir to his massive fortune. When she finally agrees to inherit her father's business and manor however, Lara discovers a secret office where she finds evidence that he might be alive on an uncharted island believed to hold a powerful treasure sought by the shady organization, Trinity.Aside from Mario and Sonic the Hedgehog, Lara Croft is one of the most popular video game characters of all time. Ever since her creation in 1996 by the British video game company Core Design, this archaeologist has appeared in so many videogames, comics and even two live-action films with Angelina Jolie starring as Lara Croft, that her popularity even rivals that of Indiana Jones himself. Although most video-game film adaptations are mostly terrible train wrecks with the likes of Warcraft, Assassin's Creed and Uwe Boll's entire filmography, Norwegian director Roar Uthaug combines elements from the classic games with the gritter 2013 reboot of the franchise to create one of the better examples of the failing sub-genre with this rebooted origin story.The way in which the origin story of Lara Croft has been presented in this version is not that interesting compared with what was given in the 2013 game as the screenplay heavily relies on cliches and the tone is really inconsistent as it jumps back and forth between the fantasy tone of the classics and the grittiness of the reboot, that it becomes odd to watch at times.However, what makes this film better than the Angelina Jolie films and most other video-game films out there is that the screenplay does at least feel like a proper story that can entertain both fans and non-fans without alienating either and the action set-pieces, especially in the third act manage to incorporate elements of the gameplay within them such as the bow and arrow, grappling hook and puzzle-solving, without looking weird for people who don't play the games.Alicia Vikander, while not being as good as Angelina Jolie's more confident take on the character, does manage to get the look and the physicality of a mis-mash between the smaller 2013 Lara Croft and the more mature version of the original games right enough to be serviceable, while the likes of Dominic West, Walton Goggins and Daniel Wu do the best they can with their archetypes.Overall Tomb Raider may not be the best thing that the 22 year old franchise has to offer in terms of quality, but compared to what usually comes out for video game films on the big screen, being an OK film is equivalent to being outstanding in this sub-genre and one can hope that The Rock can overcome this hurdle with the upcoming Rampage film."
